target_id,cluster_id,seq_len,bank,candidate_index,setting,raw_reference_index,raw_candidate_tm,candidate_tm_same_reference,c1_rmsd,c1_lddt,c1_lddt_pair,c1_lddt_pairs,sw_rmsd_9,sw_rmsd_15,clash_per_res,bb_dev,rg_err,sharp_kinks,angle_nll,torsion_nll,pair_like_fraction
8T2Y_tA,8XU8_s,76,J-controlled,3,Geometry-selected,0,0.70338,0.70407,3.402072562929113,0.8212988766271576,0.8244565217391304,460,1.0859007388935942,1.3442184697548567,0.0,0.8491315946933626,0.11066456711346007,0.06756756756756757,0.5629496978236037,0.660369929458716,0.6842105263157895
8T2Y_tA,8XU8_s,76,J-controlled,4,Geometry-selected,0,0.78205,0.78322,1.9358076524592904,0.8400893950822141,0.8304347826086956,460,1.0747441712564767,1.3153582697684811,0.02631578947368421,0.7738550720328261,0.4754390595860336,0.05405405405405406,0.6396296745589075,0.8406286975192545,0.6842105263157895
8T2Y_tA,8XU8_s,76,Thesis-3T+2D,0,Geometry-selected,0,0.86466,0.86562,1.2972944651976057,0.869309500413015,0.8657608695652174,460,0.7966515978071921,0.9504818879065733,0.013157894736842105,0.7631101503666083,0.6076081952545174,0.06756756756756757,0.591996164318255,0.7183309234373154,0.6842105263157895
8T2Y_tA,8XU8_s,76,Thesis-3T+2D,1,Geometry-selected,0,0.76214,0.76268,2.086331421429869,0.8588266250292866,0.8608695652173913,460,1.0089314643594423,1.2858065199431028,0.013157894736842105,0.7101747647202464,0.6687149092970834,0.06756756756756757,0.653735679374589,0.7377352411168536,0.7631578947368421
8T2Y_tA,8XU8_s,76,Thesis-3T+2D,2,Geometry-selected,0,0.78086,0.78194,2.2312240687789244,0.8225988210504682,0.8429347826086957,460,1.2010066198173917,1.4507799971590658,0.013157894736842105,0.7786623057002456,0.33612082948105027,0.05405405405405406,0.7535127750188332,0.8936189208116813,0.7368421052631579
8T2Y_tA,8XU8_s,76,Thesis-3T+2D,3,Geometry-selected,0,0.71818,0.7184,2.68266044979754,0.8616903647826207,0.8619565217391304,460,0.9301760101739921,1.1059209590972043,0.013157894736842105,0.6840450772373527,0.19216888986086644,0.06756756756756757,0.545815189043201,0.6468821646210058,0.6578947368421053
8T2Y_tA,8XU8_s,76,Thesis-3T+2D,4,Geometry-selected,0,0.67109,0.6722,2.7954527066511354,0.8488295669053222,0.8510869565217392,460,0.9686184392354694,1.21468735236547,0.02631578947368421,0.7192763742592386,0.43141280639261836,0.08108108108108109,0.5600619738356777,0.6619433223709206,0.6578947368421053
8VB6_F,8VBF_F,34,J-controlled,0,Geometry-selected,0,0.19045,0.1818,27.54910204246215,0.2900324552898082,0.2692307692307692,169,10.804907052783518,16.9027694182428,0.058823529411764705,2.4695338052974556,13.542544302207716,0.0625,1.0568916891987663,0.3690166321899176,0.058823529411764705
8VB6_F,8VBF_F,34,J-controlled,1,Geometry-selected,0,0.13919,0.128,22.904310335308747,0.29041671155641746,0.2603550295857988,169,5.783916773742703,10.643858920112788,0.029411764705882353,0.5866222777482898,7.281933813730898,0.09375,0.8426868307636759,0.8162963557434433,0.29411764705882354
8VB6_F,8VBF_F,34,J-controlled,2,Geometry-selected,0,0.16002,0.15713,15.328975207856377,0.3519960227680816,0.33579881656804733,169,5.657772612336485,11.76392050969248,0.0,1.1077010469332271,1.6311216095356684,0.03125,0.4770920145338584,0.7364469070319211,0.5294117647058824
8VB6_F,8VBF_F,34,J-controlled,3,Geometry-selected,0,0.16041,0.1572,32.71438348606296,0.2663192199956906,0.2440828402366864,169,7.3781780094593525,14.855853155154545,0.029411764705882353,2.8560937107514963,16.42024991774201,0.0625,1.2884281512511966,0.7779513951586795,0.29411764705882354
8VB6_F,8VBF_F,34,J-controlled,4,Geometry-selected,0,0.15618,0.15507,22.507564968547506,0.271059128779717,0.2514792899408284,169,7.2526384284502825,12.826405651803743,0.058823529411764705,1.4523900945996606,7.395144481288195,0.0625,1.0045134654471721,0.8901531903888571,0.23529411764705882
8VB6_F,8VBF_F,34,Thesis-3T+2D,0,Geometry-selected,0,0.14858,0.13381,20.511424935281422,0.2519066921640451,0.23520710059171598,169,5.335653868147825,9.929780535401715,0.11764705882352941,1.3757537405485623,0.7621236459497389,0.03125,0.5913672517779724,0.8970924860967593,0.35294117647058826
8VB6_F,8VBF_F,34,Thesis-3T+2D,1,Geometry-selected,0,0.15286,0.13499,20.48481724032322,0.2577244038641097,0.2411242603550296,169,5.357995475954292,9.953908345153994,0.11764705882352941,1.3581708831981525,0.748702168634896,0.03125,0.5908029673483433,0.8344739818837098,0.35294117647058826
8VB6_F,8VBF_F,34,Thesis-3T+2D,2,Geometry-selected,0,0.1399,0.10364,20.45878974524227,0.2550074516986282,0.23816568047337278,169,5.3383180781755595,9.919859235360194,0.11764705882352941,1.3807940789073154,0.6612863374919478,0.03125,0.6093907988924235,0.8768359438322209,0.35294117647058826
8VB6_F,8VBF_F,34,Thesis-3T+2D,3,Geometry-selected,0,0.2914,0.29102,6.02208639176083,0.6639860751993105,0.6967455621301775,169,1.6361233102823864,2.954336674986944,0.0,0.7166076003960776,1.4990877338459931,0.03125,0.2845046978415828,0.3380955746561498,0.7058823529411765
8VB6_F,8VBF_F,34,Thesis-3T+2D,4,Geometry-selected,0,0.27524,0.27711,6.052692413388416,0.6439580639948287,0.6760355029585798,169,1.87408675519495,3.2320647054265934,0.0,0.8103093884625167,1.2955473067714323,0.0,0.23458331614287317,0.2498332281800312,0.7647058823529411
8VBH_F,8VBF_F,36,J-controlled,0,Geometry-selected,0,0.14967,0.15536,16.592220595338226,0.31523813763397096,0.29,175,5.9632485468391305,10.727610629138738,0.05555555555555555,1.1995505356887801,2.992277988136017,0.14705882352941177,1.4387684254045854,0.9448030697541988,0.5
8VBH_F,8VBF_F,36,J-controlled,1,Geometry-selected,0,0.16893,0.17257,13.856008738417158,0.2998202414869081,0.27,175,5.435295798635381,8.269414744138281,0.027777777777777776,0.9581700646745097,2.476072383016076,0.08823529411764706,1.0022092523206239,0.786082418012391,0.5
8VBH_F,8VBF_F,36,J-controlled,2,Geometry-selected,0,0.16345,0.18726,24.665628428343005,0.2844695428028761,0.25142857142857145,175,11.126242353988841,16.586867936110192,0.19444444444444445,2.9040357587106707,4.184112375473301,0.14705882352941177,1.7311260123638417,0.7493598789063669,0.4444444444444444
8VBH_F,8VBF_F,36,J-controlled,3,Geometry-selected,0,0.17198,0.16754,27.42831839462938,0.2802333469000136,0.2642857142857143,175,10.249386486068305,15.616798414583661,0.05555555555555555,2.3370183929740063,14.323817759905129,0.058823529411764705,1.0567124614613708,0.38900627812119287,0.05555555555555555
8VBH_F,8VBF_F,36,J-controlled,4,Geometry-selected,0,0.16725,0.16696,20.290630787129764,0.2803115672907339,0.27285714285714285,175,5.56633990771897,11.406061615723187,0.05555555555555555,0.8576137680646582,0.9893354621256876,0.11764705882352941,0.8490282881096844,0.6977322115378987,0.3888888888888889
8VBH_F,8VBF_F,36,Thesis-3T+2D,0,Geometry-selected,0,0.18931,0.18748,27.267968580315763,0.3254209910459911,0.3028571428571429,175,6.763664954704329,12.056401133897237,0.0,1.8163569295057134,11.463419642683789,0.029411764705882353,0.4330583247063474,0.524389191370553,0.05555555555555555
8VBH_F,8VBF_F,36,Thesis-3T+2D,1,Geometry-selected,0,0.17398,0.17596,12.907846905994983,0.3436064899606566,0.32571428571428573,175,5.061870787285138,8.36328909204307,0.0,0.8844106370873765,1.7488830796013346,0.0,0.7214348540657171,0.8523533368725731,0.5555555555555556
8VBH_F,8VBF_F,36,Thesis-3T+2D,2,Geometry-selected,0,0.16115,0.17074,16.038997559529093,0.3411814458689458,0.31285714285714283,175,5.233560862461126,9.337634412675975,0.2222222222222222,1.261164382495006,2.961879057277761,0.029411764705882353,0.6388374918444402,0.7692651930585712,0.3888888888888889
8VBH_F,8VBF_F,36,Thesis-3T+2D,3,Geometry-selected,0,0.30121,0.30666,6.801434902378569,0.6568821225071225,0.6714285714285714,175,1.9614061804582745,3.2434757545947543,0.0,0.7717191849704451,1.1507085081732313,0.0,0.17942868330701844,0.2324518405616638,0.6666666666666666
8VBH_F,8VBF_F,36,Thesis-3T+2D,4,Geometry-selected,0,0.30635,0.31054,7.622558488352882,0.6712670431420432,0.6714285714285714,175,2.1487473914875763,3.476802499220563,0.0,0.85075531715803,0.9423225879316028,0.0,0.1817911376746167,0.2952831910627573,0.6666666666666666
8ZOL_A,8ZOL_A,61,J-controlled,0,Geometry-selected,0,0.90699,0.90554,1.2560879776915281,0.9136585283831047,0.8935185185185185,162,0.5330341161735085,0.5880100143261587,0.0,0.9858549069201611,30.06409488280372,0.06779661016949153,0.7263523982240356,0.6243430144920541,0.16393442622950818
8ZOL_A,8ZOL_A,61,J-controlled,1,Geometry-selected,0,0.2191,0.21794,15.325528963317254,0.676649515738499,0.6574074074074074,162,2.5415301947026654,3.634244456598533,0.03278688524590164,1.037661450245788,23.885374996041424,0.06779661016949153,0.9688908463457725,0.6530249394845664,0.13114754098360656
8ZOL_A,8ZOL_A,61,J-controlled,2,Geometry-selected,0,0.76306,0.7643,5.100109902207221,0.6294373822975518,0.6311728395061729,162,3.1042623898840476,3.9388109750228093,0.01639344262295082,1.0322853785319939,30.47594539861235,0.1016949152542373,0.8451281021764863,0.7274897506744454,0.26229508196721313
8ZOL_A,8ZOL_A,61,J-controlled,3,Geometry-selected,0,0.14431,0.14042,39.23302676511115,0.6523221011568469,0.6095679012345679,162,5.323166128712101,8.246411718676425,0.03278688524590164,2.9432251290866787,55.08958584360593,0.11864406779661017,0.9304118054270377,0.6578612802239351,0.03278688524590164
8ZOL_A,8ZOL_A,61,J-controlled,4,Geometry-selected,0,0.16637,0.16999,43.101595131714916,0.5108689803605058,0.5123456790123457,162,4.427164089496088,7.150119655264076,0.01639344262295082,0.46175388021937697,56.35122670202507,0.05084745762711865,1.1482165187742543,0.821098092427205,0.22950819672131148
8ZOL_A,8ZOL_A,61,Thesis-3T+2D,0,Geometry-selected,0,0.90699,0.90598,0.7099739584687973,0.9589235270379337,0.9598765432098766,162,0.41506516147740696,0.4825683722289261,0.0,0.9153138566908001,29.869819317098244,0.06779661016949153,0.625301729646541,0.5770587302895305,0.16393442622950818
8ZOL_A,8ZOL_A,61,Thesis-3T+2D,1,Geometry-selected,0,0.60195,0.60255,1.9077239742609304,0.8091824724239979,0.7932098765432098,162,1.09908418207539,1.245571267380296,0.01639344262295082,0.975225938235353,28.583061271379673,0.05084745762711865,0.8046355254984594,0.783383213320497,0.19672131147540983
8ZOL_A,8ZOL_A,61,Thesis-3T+2D,2,Geometry-selected,0,0.22596,0.22377,13.593302363697193,0.6671694242668819,0.6450617283950617,162,2.2968627634598415,3.4929178731147608,0.0,0.9683215338696894,25.766402469046472,0.01694915254237288,0.5554527401102277,0.7109827156302507,0.16393442622950818
8ZOL_A,8ZOL_A,61,Thesis-3T+2D,3,Geometry-selected,0,0.1519,0.1729,15.960355482702589,0.4861716437987625,0.5077160493827161,162,3.446710373265902,4.693019333570095,0.0,1.067711944069235,35.020765129056855,0.0,0.42798211049648166,0.612341645295421,0.19672131147540983
8ZOL_A,8ZOL_A,61,Thesis-3T+2D,4,Geometry-selected,0,0.18058,0.17816,13.242006493627612,0.4660024885660478,0.4876543209876543,162,3.441031147757718,4.7231074604625904,0.0,1.0617574913714158,27.941155467134525,0.0,0.5455928579724881,0.4939930362493211,0.19672131147540983
9FI8_hB,9FI8_hB,56,J-controlled,0,Geometry-selected,0,0.23444,0.23865,44.04102755398344,0.40655570867624435,0.36764705882352944,221,7.549246073651676,13.279464722759439,0.03571428571428571,2.661569201582587,26.328856401580506,0.07407407407407407,1.0494869493156689,0.9586901840359763,0.35714285714285715
9FI8_hB,9FI8_hB,56,J-controlled,1,Geometry-selected,0,0.18863,0.19269,22.32338355154115,0.4194206463179677,0.3834841628959276,221,5.551137071651442,8.740502986060187,0.0,1.7210835410596632,0.31638424567474743,0.14814814814814814,0.8489082013062492,0.844989970451284,0.5
9FI8_hB,9FI8_hB,56,J-controlled,2,Geometry-selected,0,0.18092,0.18311,27.28616315584071,0.3743568931068931,0.3438914027149321,221,5.225378191568695,8.736450493897188,0.0,1.2905753078953859,1.9824936748955366,0.05555555555555555,0.6384203939275116,0.593989272462374,0.39285714285714285
9FI8_hB,9FI8_hB,56,J-controlled,3,Geometry-selected,0,0.08768,0.09131,47.845087186852325,0.3626289137449851,0.3223981900452489,221,6.376576339150188,10.66093554748144,0.03571428571428571,0.866178416637445,35.50686924714273,0.14814814814814814,1.00616313712976,0.6576221012759681,0.0
9FI8_hB,9FI8_hB,56,J-controlled,4,Geometry-selected,0,0.15202,0.23203,27.91630484426119,0.3857841439314654,0.333710407239819,221,8.672248684766112,13.150086338758237,0.05357142857142857,1.9875781024010328,5.013429796810954,0.12962962962962962,1.3141230560442654,0.8251940927944033,0.42857142857142855
9FI8_hB,9FI8_hB,56,Thesis-3T+2D,0,Geometry-selected,0,0.20914,0.20942,25.153101586320332,0.3941933686353329,0.36199095022624433,221,6.283926405293175,9.387328877214392,0.017857142857142856,1.6450927469884133,2.3189663684026485,0.037037037037037035,0.7073073948952616,0.5573560245358284,0.4642857142857143
9FI8_hB,9FI8_hB,56,Thesis-3T+2D,1,Geometry-selected,0,0.19497,0.19515,23.25814983308611,0.3926945822035108,0.36199095022624433,221,6.294032661450696,9.409754432069883,0.0,1.6340836053630132,1.7817483376458547,0.09259259259259259,0.6935291709996327,0.6207070169556792,0.42857142857142855
9FI8_hB,9FI8_hB,56,Thesis-3T+2D,2,Geometry-selected,0,0.18092,0.18307,27.2876199369014,0.37679630637219924,0.34615384615384615,221,5.232009038114157,8.741071828776509,0.0,1.3078904255936696,1.9845886730954803,0.05555555555555555,0.6431296269234411,0.5964485387116474,0.39285714285714285
9FI8_hB,9FI8_hB,56,Thesis-3T+2D,3,Geometry-selected,0,0.22804,0.19733,23.79863319166282,0.4319650463623678,0.39705882352941174,221,4.7391726037656,7.497561800789472,0.017857142857142856,0.720028572825279,2.6646050275474487,0.05555555555555555,0.5648949818904005,0.7975326753278807,0.7142857142857143
9FI8_hB,9FI8_hB,56,Thesis-3T+2D,4,Geometry-selected,0,0.21037,0.20863,22.57114383334043,0.4605006600542315,0.44004524886877827,221,4.852183038014631,7.328997628344481,0.0,0.6730539294197263,3.6575952732661783,0.05555555555555555,0.576645219281543,0.8347130666422146,0.7142857142857143
9FI8_hL,9FI8_hL,33,J-controlled,0,Geometry-selected,0,0.09422,0.10842,21.636603563398776,0.4545815295815296,0.44086021505376344,93,11.04110138345384,17.739463015056263,0.030303030303030304,2.476259443891255,8.57916612520372,0.0967741935483871,1.319319237648881,1.0660565632939734,0.42424242424242425
9FI8_hL,9FI8_hL,33,J-controlled,1,Geometry-selected,0,0.12964,0.12727,13.54151822962467,0.4950757575757576,0.47580645161290325,93,5.479314277630258,8.838096740086767,0.030303030303030304,0.8320066660482268,4.9101410371007255,0.0967741935483871,0.818902479095366,0.3996902225165613,0.18181818181818182
9FI8_hL,9FI8_hL,33,J-controlled,2,Geometry-selected,0,0.11695,0.14259,21.661640564143585,0.4799963924963925,0.45698924731182794,93,5.536022034568988,9.669637393796062,0.0,1.3185366288393854,1.5697120320995843,0.0967741935483871,0.7191917045582209,0.8063981732609241,0.48484848484848486
9FI8_hL,9FI8_hL,33,J-controlled,3,Geometry-selected,0,0.09912,0.09824,23.768002674591067,0.41663961038961034,0.3897849462365591,93,10.408044132838107,14.493035473052766,0.09090909090909091,3.156370020283445,21.113953252647285,0.0967741935483871,1.577388401276502,0.6457331479578937,0.12121212121212122
9FI8_hL,9FI8_hL,33,J-controlled,4,Geometry-selected,0,0.11905,0.12112,20.552198042589506,0.4870761183261184,0.46236559139784944,93,6.263890505656776,10.361645022722383,0.0,0.7492250567466068,13.410918181273306,0.0,0.5254239011731159,0.7034651871170668,0.12121212121212122
9FI8_hL,9FI8_hL,33,Thesis-3T+2D,0,Geometry-selected,0,0.10079,0.10715,22.10168600180801,0.4648268398268399,0.44623655913978494,93,4.900882224061131,9.548123149869374,0.0,0.793920390377508,0.0006972184442446405,0.0,0.6592151704222646,0.6652360455718251,0.6666666666666666
9FI8_hL,9FI8_hL,33,Thesis-3T+2D,1,Geometry-selected,0,0.08999,0.09114,20.724965600102443,0.36800144300144305,0.3629032258064516,93,6.688703120431089,10.503030293583915,0.0,1.2291920752240104,2.8093840451869507,0.22580645161290322,1.0581115707821256,1.037498964329612,0.6060606060606061
9FI8_hL,9FI8_hL,33,Thesis-3T+2D,2,Geometry-selected,0,0.10072,0.09832,20.7674110326774,0.3662698412698413,0.3629032258064516,93,6.692595121977665,10.502673865735817,0.0,1.185354551391464,2.7532480251062967,0.22580645161290322,0.9535394359866127,1.0887473932829872,0.6060606060606061
9FI8_hL,9FI8_hL,33,Thesis-3T+2D,3,Geometry-selected,0,0.10691,0.10863,16.122744014927516,0.5536976911976913,0.5268817204301075,93,3.681189703621435,7.457637744199159,0.0,0.6302947171934965,9.933981790110138,0.0,0.0744121675334199,0.03813143063510891,0.0
9FI8_hL,9FI8_hL,33,Thesis-3T+2D,4,Geometry-selected,0,0.14079,0.14396,16.522753714872696,0.542334054834055,0.5161290322580645,93,3.665511237397646,7.399950389777587,0.0,0.6331647791161537,10.39832883519064,0.0,0.07866754003173962,0.03131049545601696,0.0
9FIA_bJ,9FIA_bJ,71,J-controlled,0,Geometry-selected,0,0.13155,0.11213,24.955904778214112,0.37653096424648147,0.34539473684210525,228,5.050714584537018,9.58221733472567,0.0,0.7112020991677088,2.61224367077811,0.07246376811594203,0.6680061436619709,0.8698276031314366,0.647887323943662
9FIA_bJ,9FIA_bJ,71,J-controlled,1,Geometry-selected,0,0.13673,0.1382,26.031601482707366,0.33769642713608233,0.29605263157894735,228,5.716569033333611,9.696085839226257,0.0,1.534622230017871,16.198524355245215,0.11594202898550725,0.5631273799649016,0.6432554097563342,0.14084507042253522
9FIA_bJ,9FIA_bJ,71,J-controlled,2,Geometry-selected,0,0.09723,0.07927,33.07577856472655,0.2862935436211298,0.2532894736842105,228,9.452812246696537,14.818172920100109,0.028169014084507043,2.552945442172757,24.864870133706784,0.11594202898550725,1.5002767738517393,1.0072211480406454,0.30985915492957744
9FIA_bJ,9FIA_bJ,71,J-controlled,3,Geometry-selected,0,0.17847,0.1532,28.54113632418149,0.3171836425069184,0.2883771929824561,228,6.334568721165981,11.511422553976674,0.08450704225352113,1.066188206452141,0.7309656444634953,0.11594202898550725,1.2939311111069487,1.1392588824706054,0.647887323943662
9FIA_bJ,9FIA_bJ,71,J-controlled,4,Geometry-selected,0,0.09436,0.10445,32.91437661780305,0.3379614638235328,0.29385964912280704,228,8.785416561890703,13.497708762785312,0.056338028169014086,1.89345330738643,29.815243887121806,0.13043478260869565,1.0466830280671533,0.6432814802272376,0.11267605633802817
9FIA_bJ,9FIA_bJ,71,Thesis-3T+2D,0,Geometry-selected,0,0.13568,0.13693,25.965471187786264,0.3348468102778448,0.29385964912280704,228,5.725473340439307,9.69041000992421,0.0,1.2529714137756318,15.322855294538012,0.11594202898550725,0.5946673675850142,0.641374830971769,0.14084507042253522
9FIA_bJ,9FIA_bJ,71,Thesis-3T+2D,1,Geometry-selected,0,0.12304,0.12414,53.743669439949564,0.2921550193101917,0.24232456140350878,228,9.331007571787623,15.187967462895232,0.09859154929577464,2.81452317161531,44.584229891737465,0.07246376811594203,0.6102956561659452,0.8060862409148034,0.22535211267605634
9FIA_bJ,9FIA_bJ,71,Thesis-3T+2D,2,Geometry-selected,0,0.14056,0.13237,27.01186016319217,0.28002317366541507,0.26206140350877194,228,5.836487586620994,10.57784126614151,0.18309859154929578,1.4200003524448037,1.9645020731007072,0.057971014492753624,0.9503440134847128,0.9381843811619347,0.5915492957746479
9FIA_bJ,9FIA_bJ,71,Thesis-3T+2D,3,Geometry-selected,0,0.16228,0.1709,28.227316358992628,0.35488496178151346,0.31030701754385964,228,4.642881833502705,8.669343848190202,0.0,1.0949780750420752,6.059272553265277,0.0,0.22986119537274227,0.4445114850074484,0.39436619718309857
9FIA_bJ,9FIA_bJ,71,Thesis-3T+2D,4,Geometry-selected,0,0.17393,0.16812,31.105268884390117,0.3427858539927506,0.30701754385964913,228,4.380777926873394,8.149250543315679,0.028169014084507043,1.1449341891626401,5.345195358393788,0.0,0.28007692336213236,0.516313643494305,0.647887323943662
9G6K_l1,9G6K_l1,50,J-controlled,0,Geometry-selected,0,0.09954,0.08505,40.949746983776684,0.3230533216783217,0.2890243902439024,205,17.350567416103953,29.610103997165563,0.02,3.9271154859078017,30.06185991764613,0.041666666666666664,1.2257524524825332,0.9453346997448318,0.2
9G6K_l1,9G6K_l1,50,J-controlled,1,Geometry-selected,0,0.18474,0.18667,53.50281995462906,0.3527116078366079,0.31341463414634146,205,5.964758450891225,11.056365629991367,0.0,0.3936976625199617,39.98299870129353,0.0,0.7470137989469979,0.4730699513808494,0.0
9G6K_l1,9G6K_l1,50,J-controlled,2,Geometry-selected,0,0.16795,0.17194,52.78387431620057,0.33236212398712395,0.2890243902439024,205,7.297589815065594,14.221291036067816,0.04,1.5511608061715303,45.96756773097494,0.041666666666666664,0.5926564154013821,0.4817127755446872,0.04
9G6K_l1,9G6K_l1,50,J-controlled,3,Geometry-selected,0,0.15552,0.1592,29.11943800629527,0.2893312104562104,0.25853658536585367,205,11.106039726707897,17.578368355398343,0.08,2.792701664431062,17.211552679553904,0.08333333333333333,1.3139093102365382,0.8926910842960987,0.2
9G6K_l1,9G6K_l1,50,J-controlled,4,Geometry-selected,0,0.1293,0.13147,48.20958985928412,0.36164506327006324,0.31097560975609756,205,6.032187422334593,11.091641582300497,0.02,1.0171695252043937,35.55804348723904,0.020833333333333332,0.6650329718185862,0.4680542337004131,0.04
9G6K_l1,9G6K_l1,50,Thesis-3T+2D,0,Geometry-selected,0,0.18348,0.18469,20.378855057616132,0.3161783771783772,0.29878048780487804,205,7.362419903552129,11.797369025295332,0.0,1.6996737493654535,10.839043715742257,0.020833333333333332,0.5112224566044632,0.42519689869897137,0.16
9G6K_l1,9G6K_l1,50,Thesis-3T+2D,1,Geometry-selected,0,0.09115,0.09726,31.909770396905845,0.32461659174159174,0.2865853658536585,205,8.4765650334725,13.536907616981322,0.0,1.971339429517327,19.46985759176431,0.125,0.6420982696919243,0.7404019243458175,0.16
9G6K_l1,9G6K_l1,50,Thesis-3T+2D,2,Geometry-selected,0,0.0911,0.09718,31.91465078765816,0.3284878038628038,0.2890243902439024,205,8.478905691775926,13.544389251785354,0.0,1.967684783793242,19.475112735283375,0.125,0.640685461208694,0.7407904085062167,0.16
9G6K_l1,9G6K_l1,50,Thesis-3T+2D,3,Geometry-selected,0,0.1582,0.16065,34.4820911213264,0.3393173493173493,0.3073170731707317,205,4.122655112307756,6.73242106152691,0.0,0.9314377472973641,21.111676725874595,0.0,0.14869670994070847,0.036706649107831286,0.0
9G6K_l1,9G6K_l1,50,Thesis-3T+2D,4,Geometry-selected,0,0.1312,0.1302,19.509705075973702,0.33586623099123103,0.31097560975609756,205,4.924325486124446,9.039860718798272,0.0,0.9516252313418864,0.6614943223928265,0.020833333333333332,0.3535419594780615,0.5466718816036733,0.44
9G6K_l3,9G6K_l3,59,J-controlled,0,Geometry-selected,0,0.11668,0.11666,32.66918120392125,0.47010988070310106,0.4205128205128205,195,6.290012787350134,10.818834984600809,0.01694915254237288,0.8418088531504805,0.22897977768888111,0.10526315789473684,0.5959590538369024,0.6270031909595695,0.4067796610169492
